id,name,carrier,state,tier,brand_or_generic,created_at,updated_at
16522,CONCEPT DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16523,CONCEPT OB,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16524,DUET DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16525,DUET DHA 400,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16526,DUET DHA 400EC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16527,DUET DHA 430,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16528,DUET DHA 430EC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16529,DUET DHA BALANCED,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16530,DUET DHA EC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16531,EXTRA-VIRT PLUS DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16532,FOCALGIN-B,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16533,FOLCAL DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16534,FOLCAPS OMEGA 3,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16535,pediatric multivitamins w/fl,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16536,pediatric vitamins acd w/ fluoride 0.25mg/ml- 1500unit/ml-400unit/ml- 35mg/ml,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16537,"pediatric vitamins acd w/ fluoride 0.25mg/ml- 1500unit/ml-400unit/ml- 35mg/ml, 0.5mg/ml- 1500unit/ml-400unit/ml- 35mg/ml, 1500unit/ml- 0.25mg/ml-400unit/ml- 35mg/ml, 1500unit/ml- 0.5mg/ml-400unit/ml- 35mg/ml",Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16538,"poly-vi-flor chew 200mcg- 0.25mg-15unit-400unit, 200mcg-0.5mg-15unit- 400unit, 200mcg-1mg- 15unit-400unit",Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16539,POLY-VI-FLOR SUSP 200MCG/ML-0.25MG/ML,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16540,QUFLORA PEDIATRIC,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16541,TRI-VI-FLOR,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16542,TRI-VI-FLORO,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16543,ped multivitamins w/fl & iron,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16544,POLY-VI-FLOR/IRON,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16545,tri-vit/fluoride/iron,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16546,ACTIVE OB,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16547,B-NEXA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16548,BAL-CARE DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16549,BAL-CARE DHA ESSENTIAL,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16550,NEXA PLUS,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16551,NEXA SELECT,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16552,NUTRI-TAB OB,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16553,NUTRI-TAB OB + DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16554,O-CAL FA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16555,OB COMPLETE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16556,OB COMPLETE ONE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16557,OB COMPLETE PETITE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16558,OB COMPLETE/DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16559,OB-NATAL ONE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16560,PAIRE OB,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16561,PNV FERROUS FUMARATE/DOCUSATE/F OLIC ACID,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16562,PNV FOLIC ACID + IRON MULTIVITAMIN,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16563,PNV OB+DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16564,PNV PRENATAL PLUS MULTIVITAMIN,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16565,PNV TABS 29-1,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16566,pnv-dha,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16567,PNV-DHA+DOCUSATE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16568,PNV-FIRST,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16569,PNV-OMEGA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16570,PR NATAL 400 EC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16571,PR NATAL 430,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16572,PR NATAL 430 EC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16573,PREFERA OB,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16574,FOLET ONE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16575,FOLIVANE-OB,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16576,GESTICARE DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16577,HEMENATAL OB,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16578,HEMENATAL OB + DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16579,inatal advance,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16580,inatal gt,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16581,inatal ultra,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16582,INFANATE BALANCE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16583,M-VIT,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16584,MACNATAL CN DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16585,MOMS CHOICE RX,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16586,MYNATAL ADVANCE,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16587,MYNATAL ULTRACAPLET,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16588,NATA KOMPLETE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16589,NATACHEW,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16590,NATAL-V RX,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16591,NATALVIRT 90 DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16592,NATALVIRT CA,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16593,NATELLE ONE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16594,NEEVO DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16595,NESTABS,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16596,NESTABS ABC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16597,NESTABS DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16598,NEWGEN,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16599,prenatal 19 tabs 1000unit- 30unit-20mg-25mg-3mg- 200mg-29mg-15mg-3mg- 7mg-12mcg-400unit-20mg- 1mg-100mg,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16600,PRENATAL 19 TABS 30UNIT-1000UNIT-20MG-25MG-3MG-200MG-29MG-7MG-15MG-3MG-12MCG-400UNIT-1MG-20MG-100MG,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16601,PRENATAL LOW IRON,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16602,PRENATAL MV & MIN/FE- FA-DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16603,PRENATAL PLUS,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16604,PRENATAL PLUS IRON,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16605,prenatal vit w/ docusate- iron carbonyl-folic acid,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16606,prenatal vit w/ ferrous fumarate-l methylfolate-folic acid,Health Net,CA,1,generic,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16607,PRENATAL VITAMINS PLUS,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16608,PRENATAL-U,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16609,PRENATE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16610,PRENATE DHA 18MG- 600MCG-40UNIT-300MG-50MG-155MG-25MCG-400UNIT-400MCG-26MG-90MG,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16611,PRENATE DHA 600MCG- 10UNIT-300MG-50MG-145MG-28MG-13MCG-220UNIT-400MCG-26MG-90MG,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16612,PRENATE ELITE 20MG- 600MCG-40UNIT-150MCG-2600UNIT-1.5MG-15MG-25MG-155MG-3MG-21MG-3.5MG-13MCG-600UNIT-400MCG-330MCG-21MG-75MG,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16613,PREFERA OB + DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16614,PRENA1 CHEW,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16615,PRENA1 CHEW/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16616,PRENA1 PEARL,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16617,PRENA1 PLUS/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16618,PRENA1/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16619,PRENAISSANCE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16620,PRENAISSANCE 90 DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16621,PRENAISSANCE BALANCE,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16622,PRENAISSANCE DHA,Health Net,CA,2,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16623,PRENAISSANCE HARMONY DHA,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16624,PRENAISSANCE NEXT,Health Net,CA,3,brand,2014-10-10T16:51:22-07:00,2014-10-10T16:51:22-07:00
16625,PRENAISSANCE NEXT-B,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16626,PRENAISSANCE PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16627,PRENAISSANCE PROMISE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16628,PRENAPLUS,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16629,PRENATA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16630,PRENATABS RX,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16631,PRENATAL,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16632,prenatal 19 chew 1000unit- 400unit-20mg-25mg-3mg- 200mg-29mg-7mg-6mg- 3mg-12mcg-1mg-30unit- 20mg-100mg,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16633,PRENATAL 19 CHEW 30UNIT-1000UNIT-20MG-3MG-200MG-29MG-7MG-15MG-3MG-12MCG-400UNIT-1MG-20MG-100MG,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16634,SELECT-OB+DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16635,SETON ET-EC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16636,SETONET,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16637,TARON-BC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16638,TARON-C DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16639,TARON-DUO EC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16640,TARON-PREX,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16641,THERANATAL CORE NUTRITION,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16642,TL-ASSURE ONE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16643,TL-ASSURE+DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16644,TL-SELECT,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16645,TL-SELECT DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16646,TRI-TABS DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16647,triadvance,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16648,TRICARE,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16649,TRICARE PRENATAL COMPLEAT,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16650,TRINATAL GT,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16651,TRINATAL RX 1,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16652,TRINATAL ULTRA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16653,TRIVEEN-U,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16654,ULTIMATE OB DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16655,ULTIMATECARE ONE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16656,ULTIMATECARE ONE NF,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16657,ultra tabs,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16658,V-NATAL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16659,"PRENATE ELITE 600MCG-10UNIT-150MCG-2600UNIT-1.5MG-15MG-15MG-25MG-3MG-100MG-26MG-6MG-21MG-3.5MG-13MCG-450UNIT-400MCG-330MCG-21MG-75MG, 600MCG-10UNIT-150MCG-2600UNIT-1.5MG-15MG-25MG-3MG-100MG-26MG-6MG-21MG-3.5MG-13MCG-450UNIT-400MCG-330MCG-21MG-75MG",Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16660,PRENATE ENHANCE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16661,PRENATE ESSENTIAL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16662,PRENATE MINI,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16663,PRENATE RESTORE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16664,PRENATE STAR,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16665,PRENEXA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16666,PREPLUS,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16667,PREQUE 10,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16668,R-NATAL OB,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16669,REAPHIRM,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16670,SE-NATAL 19 CHEW 30UNIT-1000UNIT-100MG-20MG-3MG-200MG-29MG-7MG-15MG-3MG-12MCG-400UNIT-1MG-20MG,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16671,SE-NATAL 19 TABS 30UNIT-1000UNIT-20MG-25MG-200MG-29MG-7MG-15MG-3MG-12MCG-400UNIT-3MG-20MG-1MG-100MG,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16672,SELECT-OB,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16673,VIVA CT PRENATAL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16674,VOL-PLUS,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16675,VOL-TAB RX,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16676,VP CH ULTRA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16677,VP-CH PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16678,VP-CH-PNV,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16679,VP-GGR-B6 PRENATAL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16680,VP-HEME OB,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16681,VP-HEME OB + DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16682,VP-PNV-DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16683,ZATEAN-CH,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16684,ZATEAN-PN,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16685,ZATEAN-PN DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16686,ZATEAN-PN PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16687,ZINGIBER,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16688,AMRIX,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16689,baclofen,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16690,carisoprodol,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16691,chlorzoxazone,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16692,cyclobenzaprine hcl,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16693,FEXMID (UseCyclobenzaprine HCl),Health Net,CA,GP,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16694,FLEXERIL (UseCyclobenzaprine HCl),Health Net,CA,GP,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16695,V-NATAL DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16696,VEMAVITE-PRX 2,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16697,VENA-BAL DHA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16698,VINACAL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16699,VINACAL B,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16700,VINATE CALCIUM,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16701,VINATE DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16702,VINATE DHA RF,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16703,VINATE GT,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16704,VINATE ONE,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16705,VINATE ULTRA,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16706,VIRT-BAL DHA PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16707,VIRT-PN,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16708,VIRT-PN DHA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16709,VIRT-PN PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16710,VIRT-SELECT,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16711,VITAFOL-NANO,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16712,VITAFOL-ONE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16713,VITAFOL-PLUS,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16714,VITAMEDMD ONE RX/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16715,VITAMEDMD PLUS RX/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16716,VITAMEDMD REDICHEW RX,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16717,VITAMEDMD REDICHEW RX/QUATREFOLIC,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16718,VITAPEARL,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16719,DYMISTA,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16720,BACTROBAN NASAL,Health Net,CA,2,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16721,ASTELIN (Use Azelastine HCl),Health Net,CA,GP,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16722,ASTEPRO (UseAzelastine HCl),Health Net,CA,GP,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16723,azelastine hcl 0.15 %,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16724,azelastine hcl 137 mcg/spray,Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16725,PATANASE,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16726,ATROVENT (UseIpratropium Bromide (Nasal)),Health Net,CA,GP,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16727,ipratropium bromide (nasal),Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16728,BECONASE AQ,Health Net,CA,3,brand,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
16729,budesonide (nasal),Health Net,CA,1,generic,2014-10-10T16:51:23-07:00,2014-10-10T16:51:23-07:00
